query_id,group,row_count,hit_count,selectivity
238,x21x24,500000,1419,0.002838
239,x21x24,500000,0,0.0
240,x21x24,500000,0,0.0
241,x21x24,500000,579,0.001158
242,x21x24,500000,21,4.2e-05
243,x21x24,500000,2776,0.005552
244,x21x24,500000,4,8e-06
245,x21x24,500000,476,0.000952
246,x21x24,500000,17,3.4e-05
247,x21x24,500000,0,0.0
248,x21x24,500000,1,2e-06
249,x21x24,500000,0,0.0
250,x21x24,500000,479,0.000958
251,x21x24,500000,247,0.000494
252,x21x24,500000,1,2e-06
253,x21x24,500000,2,4e-06
254,x21x24,500000,194,0.000388
255,x21x24,500000,3,6e-06
256,x21x24,500000,1,2e-06
257,x21x24,500000,5,1e-05
258,x21x24,500000,10,2e-05
259,x21x24,500000,0,0.0
260,x21x24,500000,6784,0.013568
261,x21x24,500000,2822,0.005644
262,x21x24,500000,0,0.0
263,x21x24,500000,0,0.0
264,x21x24,500000,0,0.0
265,x21x24,500000,0,0.0
266,x21x24,500000,0,0.0
267,x21x24,500000,3,6e-06
268,x21x24,500000,86,0.000172
269,x21x24,500000,0,0.0
270,x21x24,500000,225,0.00045
271,x21x24,500000,3,6e-06
272,x21x24,500000,0,0.0
273,x21x24,500000,5,1e-05
274,x21x24,500000,0,0.0
275,x21x24,500000,1,2e-06
276,x21x24,500000,3,6e-06
277,x21x24,500000,1,2e-06
278,x21x24,500000,62,0.000124
279,x21x24,500000,525,0.00105
280,x21x24,500000,0,0.0
281,x21x24,500000,0,0.0
282,x21x24,500000,1,2e-06
283,x21x24,500000,1,2e-06
284,x21x24,500000,0,0.0
285,x21x24,500000,175,0.00035
286,x21x24,500000,795,0.00159
287,x21x24,500000,0,0.0
288,x21x24,500000,0,0.0
289,x21x24,500000,0,0.0
290,x21x24,500000,30,6e-05
291,x21x24,500000,0,0.0
292,x21x24,500000,13,2.6e-05
293,x21x24,500000,0,0.0
294,x21x24,500000,0,0.0
295,x21x24,500000,0,0.0
296,x21x24,500000,37,7.4e-05
297,x21x24,500000,879,0.001758
298,x21x24,500000,8,1.6e-05
299,x21x24,500000,0,0.0
300,x21x24,500000,834,0.001668
301,x21x24,500000,0,0.0
302,x21x24,500000,0,0.0
303,x21x24,500000,0,0.0
304,x21x24,500000,0,0.0
305,x21x24,500000,27,5.4e-05
306,x21x24,500000,35,7e-05
307,x21x24,500000,374,0.000748
308,x21x24,500000,2421,0.004842
309,x21x24,500000,0,0.0
310,x21x24,500000,4,8e-06
311,x21x24,500000,0,0.0
312,x21x24,500000,1818,0.003636
313,x21x24,500000,0,0.0
314,x21x24,500000,1864,0.003728
315,x21x24,500000,1,2e-06
316,x21x24,500000,520,0.00104
317,x21x24,500000,1499,0.002998
318,x21x24,500000,0,0.0
319,x21x24,500000,0,0.0
320,x21x24,500000,1,2e-06
321,x21x24,500000,0,0.0
322,x21x24,500000,0,0.0
323,x21x24,500000,0,0.0
324,x21x24,500000,43,8.6e-05
325,x21x24,500000,3,6e-06
326,x21x24,500000,0,0.0
327,x21x24,500000,49,9.8e-05
328,x21x24,500000,1,2e-06
329,x21x24,500000,168,0.000336
330,x21x24,500000,2,4e-06
331,x21x24,500000,0,0.0
332,x21x24,500000,0,0.0
333,x21x24,500000,248,0.000496
334,x21x24,500000,2,4e-06
335,x21x24,500000,0,0.0
336,x21x24,500000,1,2e-06
337,x21x24,500000,3,6e-06
338,x21x24,500000,0,0.0
339,x21x24,500000,0,0.0
340,x21x24,500000,0,0.0
341,x21x24,500000,4,8e-06
342,x21x24,500000,1,2e-06
343,x21x24,500000,7,1.4e-05
344,x21x24,500000,31,6.2e-05
345,x21x24,500000,5,1e-05
346,x21x24,500000,66,0.000132
347,x21x24,500000,0,0.0
348,x21x24,500000,0,0.0
349,x21x24,500000,0,0.0
350,x21x24,500000,3067,0.006134
351,x21x24,500000,83,0.000166
352,x21x24,500000,0,0.0
353,x21x24,500000,892,0.001784
354,x21x24,500000,8532,0.017064
355,x21x24,500000,0,0.0
356,x21x24,500000,1,2e-06
357,x21x24,500000,0,0.0
358,x21x24,500000,0,0.0
359,x21x24,500000,0,0.0
360,x21x24,500000,0,0.0
361,x21x24,500000,0,0.0
362,x21x24,500000,1,2e-06
363,x21x24,500000,30,6e-05
364,x21x24,500000,2288,0.004576
365,x21x24,500000,0,0.0
366,x21x24,500000,1,2e-06
367,x21x24,500000,173,0.000346
368,x21x24,500000,2636,0.005272
369,x21x24,500000,15,3e-05
370,x21x24,500000,34,6.8e-05
371,x21x24,500000,0,0.0
372,x21x24,500000,11,2.2e-05
373,x21x24,500000,0,0.0
374,x21x24,500000,5,1e-05
375,x21x24,500000,0,0.0
376,x21x24,500000,1359,0.002718
377,x21x24,500000,0,0.0
378,x21x24,500000,1,2e-06
379,x21x24,500000,8,1.6e-05
380,x21x24,500000,0,0.0
381,x21x24,500000,3874,0.007748
382,x21x24,500000,717,0.001434
383,x21x24,500000,14,2.8e-05
384,x21x24,500000,1757,0.003514
385,x21x24,500000,3828,0.007656
386,x21x24,500000,0,0.0
387,x21x24,500000,0,0.0
388,x21x24,500000,3355,0.00671
389,x21x24,500000,1,2e-06
390,x21x24,500000,0,0.0
391,x21x24,500000,0,0.0
392,x21x24,500000,12,2.4e-05
393,x21x24,500000,1,2e-06
394,x21x24,500000,0,0.0
395,x21x24,500000,494,0.000988
396,x21x24,500000,0,0.0
397,x21x24,500000,538,0.001076
398,x21x24,500000,93,0.000186
399,x21x24,500000,0,0.0
400,x21x24,500000,6,1.2e-05
401,x21x24,500000,0,0.0
402,x21x24,500000,2354,0.004708
403,x21x24,500000,0,0.0
404,x21x24,500000,402,0.000804
405,x21x24,500000,2339,0.004678
406,x21x24,500000,0,0.0
407,x21x24,500000,0,0.0
408,x21x24,500000,0,0.0
409,x21x24,500000,14,2.8e-05
410,x21x24,500000,161,0.000322
411,x21x24,500000,0,0.0
412,x21x24,500000,9,1.8e-05
413,x21x24,500000,0,0.0
414,x21x24,500000,437,0.000874
415,x21x24,500000,0,0.0
416,x21x24,500000,3,6e-06
417,x21x24,500000,0,0.0
418,x21x24,500000,1781,0.003562
419,x21x24,500000,0,0.0
420,x21x24,500000,0,0.0
421,x21x24,500000,0,0.0
422,x21x24,500000,89,0.000178
423,x21x24,500000,0,0.0
424,x21x24,500000,2538,0.005076
425,x21x24,500000,0,0.0
426,x21x24,500000,0,0.0
427,x21x24,500000,0,0.0
428,x21x24,500000,591,0.001182
429,x21x24,500000,192,0.000384
430,x21x24,500000,0,0.0
431,x21x24,500000,1,2e-06
432,x21x24,500000,2202,0.004404
433,x21x24,500000,5363,0.010726
434,x21x24,500000,1165,0.00233
435,x21x24,500000,2,4e-06
436,x21x24,500000,2,4e-06
437,x21x24,500000,10,2e-05
438,x21x24,500000,16,3.2e-05
439,x21x24,500000,0,0.0
440,x21x24,500000,0,0.0
441,x21x24,500000,8,1.6e-05
442,x21x24,500000,0,0.0
443,x21x24,500000,1,2e-06
444,x21x24,500000,6681,0.013362
445,x21x24,500000,1,2e-06
446,x21x24,500000,0,0.0
447,x21x24,500000,18,3.6e-05
448,x21x24,500000,1,2e-06
449,x21x24,500000,15,3e-05
450,x21x24,500000,0,0.0
451,x21x24,500000,66,0.000132
452,x21x24,500000,76,0.000152
453,x21x24,500000,1,2e-06
454,x21x24,500000,0,0.0
455,x21x24,500000,820,0.00164
456,x21x24,500000,411,0.000822
457,x21x24,500000,112,0.000224
458,x21x24,500000,0,0.0
459,x21x24,500000,6,1.2e-05
460,x21x24,500000,0,0.0
461,x21x24,500000,20,4e-05
462,x21x24,500000,103,0.000206
463,x21x24,500000,1,2e-06
464,x21x24,500000,7,1.4e-05
465,x21x24,500000,0,0.0
466,x21x24,500000,8329,0.016658
467,x21x24,500000,199,0.000398
468,x21x24,500000,0,0.0
469,x21x24,500000,2,4e-06
470,x21x24,500000,41,8.2e-05
471,x21x24,500000,0,0.0
472,x21x24,500000,625,0.00125
473,x21x24,500000,8,1.6e-05
474,x21x24,500000,1280,0.00256
475,x21x24,500000,0,0.0
476,x21x24,500000,2,4e-06
477,x21x24,500000,1,2e-06
478,x21x24,500000,0,0.0
479,x21x24,500000,1,2e-06
480,x21x24,500000,0,0.0
481,x21x24,500000,48,9.6e-05
482,x21x24,500000,0,0.0
483,x21x24,500000,0,0.0
484,x21x24,500000,0,0.0
485,x21x24,500000,1234,0.002468
486,x21x24,500000,0,0.0
487,x21x24,500000,0,0.0
488,x21x24,500000,0,0.0
489,x21x24,500000,2,4e-06
490,x21x24,500000,141,0.000282
491,x21x24,500000,2,4e-06
492,x21x24,500000,1,2e-06
493,x21x24,500000,196,0.000392
494,x21x24,500000,3864,0.007728
495,x21x24,500000,0,0.0
496,x21x24,500000,3,6e-06
497,x21x24,500000,0,0.0
498,x21x24,500000,0,0.0
499,x21x24,500000,6,1.2e-05
500,x21x24,500000,0,0.0
501,x21x24,500000,6,1.2e-05
502,x21x24,500000,0,0.0
503,x21x24,500000,15,3e-05
504,x21x24,500000,52,0.000104
505,x21x24,500000,2,4e-06
506,x21x24,500000,16,3.2e-05
507,x21x24,500000,0,0.0
508,x21x24,500000,0,0.0
509,x21x24,500000,1,2e-06
510,x21x24,500000,0,0.0
511,x21x24,500000,7,1.4e-05
512,x21x24,500000,0,0.0
513,x21x24,500000,0,0.0
514,x21x24,500000,0,0.0
515,x21x24,500000,1220,0.00244
516,x21x24,500000,3796,0.007592
517,x21x24,500000,2,4e-06
518,x21x24,500000,3093,0.006186
519,x21x24,500000,371,0.000742
520,x21x24,500000,0,0.0
521,x21x24,500000,0,0.0
522,x21x24,500000,0,0.0
523,x21x24,500000,0,0.0
524,x21x24,500000,1977,0.003954
525,x21x24,500000,0,0.0
526,x21x24,500000,339,0.000678
527,x21x24,500000,80,0.00016
528,x21x24,500000,21,4.2e-05
529,x21x24,500000,1948,0.003896
530,x21x24,500000,0,0.0
531,x21x24,500000,8,1.6e-05
532,x21x24,500000,11,2.2e-05
533,x21x24,500000,103,0.000206
534,x21x24,500000,0,0.0
535,x21x24,500000,14,2.8e-05
536,x21x24,500000,0,0.0
537,x21x24,500000,263,0.000526
538,x21x24,500000,0,0.0
539,x21x24,500000,0,0.0
540,x21x24,500000,0,0.0
541,x21x24,500000,271,0.000542
542,x21x24,500000,7,1.4e-05
543,x21x24,500000,0,0.0
544,x21x24,500000,0,0.0
545,x21x24,500000,66,0.000132
546,x21x24,500000,0,0.0
547,x21x24,500000,0,0.0
548,x21x24,500000,0,0.0
549,x21x24,500000,0,0.0
550,x21x24,500000,0,0.0
551,x21x24,500000,0,0.0
552,x21x24,500000,463,0.000926
553,x21x24,500000,5987,0.011974
554,x21x24,500000,2,4e-06
555,x21x24,500000,153,0.000306
556,x21x24,500000,10,2e-05
557,x21x24,500000,623,0.001246
558,x21x24,500000,1,2e-06
559,x21x24,500000,0,0.0
560,x21x24,500000,2032,0.004064
561,x21x24,500000,29,5.8e-05
562,x21x24,500000,0,0.0
563,x21x24,500000,21,4.2e-05
564,x21x24,500000,1732,0.003464
565,x21x24,500000,4,8e-06
566,x21x24,500000,4933,0.009866
567,x21x24,500000,705,0.00141
568,x21x24,500000,0,0.0
569,x21x24,500000,2239,0.004478
570,x21x24,500000,2,4e-06
571,x21x24,500000,0,0.0
572,x21x24,500000,3525,0.00705
573,x21x24,500000,0,0.0
574,x21x24,500000,82,0.000164
575,x21x24,500000,80,0.00016
576,x21x24,500000,0,0.0
577,x21x24,500000,134,0.000268
578,x21x24,500000,4613,0.009226
579,x21x24,500000,0,0.0
580,x21x24,500000,4,8e-06
581,x21x24,500000,0,0.0
582,x21x24,500000,827,0.001654
583,x21x24,500000,878,0.001756
584,x21x24,500000,0,0.0
585,x21x24,500000,6,1.2e-05
586,x21x24,500000,0,0.0
587,x21x24,500000,386,0.000772
588,x21x24,500000,163,0.000326
589,x21x24,500000,211,0.000422
590,x21x24,500000,3,6e-06
591,x21x24,500000,0,0.0
592,x21x24,500000,0,0.0
593,x21x24,500000,0,0.0
594,x21x24,500000,0,0.0
595,x21x24,500000,1,2e-06
596,x21x24,500000,1,2e-06
597,x21x24,500000,225,0.00045
598,x21x24,500000,0,0.0
599,x21x24,500000,0,0.0
600,x21x24,500000,41,8.2e-05
601,x21x24,500000,0,0.0
602,x21x24,500000,4506,0.009012
603,x21x24,500000,61,0.000122
604,x21x24,500000,5513,0.011026
605,x21x24,500000,7349,0.014698
606,x21x24,500000,0,0.0
607,x21x24,500000,63,0.000126
608,x21x24,500000,0,0.0
609,x21x24,500000,24,4.8e-05
610,x21x24,500000,0,0.0
611,x21x24,500000,0,0.0
612,x21x24,500000,254,0.000508
613,x21x24,500000,3,6e-06
614,x21x24,500000,50,0.0001
615,x21x24,500000,9815,0.01963
616,x21x24,500000,0,0.0
617,x21x24,500000,0,0.0
618,x21x24,500000,2,4e-06
619,x21x24,500000,0,0.0
620,x21x24,500000,0,0.0
621,x21x24,500000,0,0.0
622,x21x24,500000,0,0.0
623,x21x24,500000,2276,0.004552
624,x21x24,500000,0,0.0
625,x21x24,500000,0,0.0
626,x21x24,500000,1,2e-06
627,x21x24,500000,4343,0.008686
628,x21x24,500000,0,0.0
629,x21x24,500000,0,0.0
630,x21x24,500000,1770,0.00354
631,x21x24,500000,0,0.0
632,x21x24,500000,12,2.4e-05
633,x21x24,500000,0,0.0
634,x21x24,500000,0,0.0
635,x21x24,500000,0,0.0
636,x21x24,500000,0,0.0
637,x21x24,500000,0,0.0
638,x21x24,500000,0,0.0
639,x21x24,500000,0,0.0
640,x21x24,500000,18,3.6e-05
641,x21x24,500000,0,0.0
642,x21x24,500000,5752,0.011504
643,x21x24,500000,0,0.0
644,x21x24,500000,0,0.0
645,x21x24,500000,15,3e-05
646,x21x24,500000,0,0.0
647,x21x24,500000,34,6.8e-05
648,x21x24,500000,0,0.0
649,x21x24,500000,0,0.0
650,x21x24,500000,330,0.00066
651,x21x24,500000,2,4e-06
652,x21x24,500000,0,0.0
653,x21x24,500000,2,4e-06
654,x21x24,500000,94,0.000188
655,x21x24,500000,558,0.001116
656,x21x24,500000,0,0.0
657,x21x24,500000,22,4.4e-05
658,x21x24,500000,2913,0.005826
659,x21x24,500000,2332,0.004664
660,x21x24,500000,0,0.0
661,x21x24,500000,12,2.4e-05
662,x21x24,500000,6,1.2e-05
663,x21x24,500000,1,2e-06
664,x21x24,500000,2510,0.00502
665,x21x24,500000,2,4e-06
666,x21x24,500000,1089,0.002178
667,x21x24,500000,2526,0.005052
668,x21x24,500000,83,0.000166
669,x21x24,500000,24,4.8e-05
670,x21x24,500000,0,0.0
671,x21x24,500000,0,0.0
672,x21x24,500000,203,0.000406
673,x21x24,500000,0,0.0
674,x21x24,500000,1,2e-06
675,x21x24,500000,7,1.4e-05
676,x21x24,500000,0,0.0
677,x21x24,500000,26,5.2e-05
678,x21x24,500000,16,3.2e-05
679,x21x24,500000,0,0.0
680,x21x24,500000,0,0.0
681,x21x24,500000,77,0.000154
682,x21x24,500000,542,0.001084
683,x21x24,500000,729,0.001458
684,x21x24,500000,0,0.0
685,x21x24,500000,1,2e-06
686,x21x24,500000,38,7.6e-05
687,x21x24,500000,823,0.001646
688,x21x24,500000,1,2e-06
689,x21x24,500000,6,1.2e-05
690,x21x24,500000,0,0.0
691,x21x24,500000,739,0.001478
692,x21x24,500000,1,2e-06
693,x21x24,500000,0,0.0
694,x21x24,500000,0,0.0
695,x21x24,500000,5954,0.011908
696,x21x24,500000,0,0.0
697,x21x24,500000,8,1.6e-05
698,x21x24,500000,2,4e-06
699,x21x24,500000,7,1.4e-05
700,x21x24,500000,1151,0.002302
701,x21x24,500000,142,0.000284
702,x21x24,500000,1136,0.002272
703,x21x24,500000,0,0.0
704,x21x24,500000,479,0.000958
705,x21x24,500000,4712,0.009424
706,x21x24,500000,0,0.0
707,x21x24,500000,3,6e-06
708,x21x24,500000,1780,0.00356
709,x21x24,500000,1327,0.002654
710,x21x24,500000,2111,0.004222
711,x21x24,500000,0,0.0
712,x21x24,500000,3255,0.00651
713,x21x24,500000,0,0.0
714,x21x24,500000,1630,0.00326
715,x21x24,500000,0,0.0
716,x21x24,500000,0,0.0
717,x21x24,500000,0,0.0
718,x21x24,500000,0,0.0
719,x21x24,500000,2935,0.00587
720,x21x24,500000,2810,0.00562
721,x21x24,500000,1768,0.003536
722,x21x24,500000,0,0.0
723,x21x24,500000,83,0.000166
724,x21x24,500000,882,0.001764
725,x21x24,500000,0,0.0
726,x21x24,500000,0,0.0
727,x21x24,500000,0,0.0
728,x21x24,500000,2,4e-06
729,x21x24,500000,15,3e-05
730,x21x24,500000,4,8e-06
731,x21x24,500000,34,6.8e-05
732,x21x24,500000,0,0.0
733,x21x24,500000,0,0.0
734,x21x24,500000,0,0.0
735,x21x24,500000,8323,0.016646
736,x21x24,500000,5218,0.010436
737,x21x24,500000,3,6e-06
738,x21x24,500000,992,0.001984
739,x21x24,500000,2200,0.0044
740,x21x24,500000,18,3.6e-05
741,x21x24,500000,8,1.6e-05
742,x21x24,500000,56,0.000112
743,x21x24,500000,459,0.000918
744,x21x24,500000,0,0.0
745,x21x24,500000,97,0.000194
746,x21x24,500000,0,0.0
747,x21x24,500000,5,1e-05
748,x21x24,500000,25,5e-05
749,x21x24,500000,73,0.000146
750,x21x24,500000,10,2e-05
751,x21x24,500000,0,0.0
752,x21x24,500000,5,1e-05
753,x21x24,500000,0,0.0
754,x21x24,500000,310,0.00062
755,x21x24,500000,112,0.000224
756,x21x24,500000,3283,0.006566
757,x21x24,500000,1,2e-06
758,x21x24,500000,0,0.0
759,x21x24,500000,202,0.000404
760,x21x24,500000,0,0.0
761,x21x24,500000,404,0.000808
762,x21x24,500000,0,0.0
763,x21x24,500000,3001,0.006002
764,x21x24,500000,471,0.000942
765,x21x24,500000,5144,0.010288
766,x21x24,500000,19,3.8e-05
767,x21x24,500000,5556,0.011112
768,x21x24,500000,0,0.0
769,x21x24,500000,0,0.0
770,x21x24,500000,0,0.0
771,x21x24,500000,33,6.6e-05
772,x21x24,500000,0,0.0
773,x21x24,500000,2,4e-06
774,x21x24,500000,51,0.000102
775,x21x24,500000,0,0.0
776,x21x24,500000,115,0.00023
777,x21x24,500000,0,0.0
778,x21x24,500000,61,0.000122
779,x21x24,500000,0,0.0
780,x21x24,500000,18,3.6e-05
781,x21x24,500000,100,0.0002
782,x21x24,500000,0,0.0
783,x21x24,500000,0,0.0
784,x21x24,500000,675,0.00135
785,x21x24,500000,0,0.0
786,x21x24,500000,0,0.0
787,x21x24,500000,0,0.0
788,x21x24,500000,8412,0.016824
789,x21x24,500000,38,7.6e-05
790,x21x24,500000,1,2e-06
791,x21x24,500000,2,4e-06
792,x21x24,500000,3,6e-06
793,x21x24,500000,65,0.00013
794,x21x24,500000,10,2e-05
795,x21x24,500000,5,1e-05
796,x21x24,500000,0,0.0
797,x21x24,500000,0,0.0
798,x21x24,500000,30,6e-05
799,x21x24,500000,0,0.0
800,x21x24,500000,72,0.000144
801,x21x24,500000,0,0.0
802,x21x24,500000,6,1.2e-05
803,x21x24,500000,0,0.0
804,x21x24,500000,0,0.0
805,x21x24,500000,0,0.0
806,x21x24,500000,137,0.000274
807,x21x24,500000,0,0.0
808,x21x24,500000,5,1e-05
809,x21x24,500000,27,5.4e-05
810,x21x24,500000,182,0.000364
811,x21x24,500000,0,0.0
812,x21x24,500000,1541,0.003082
813,x21x24,500000,0,0.0
814,x21x24,500000,200,0.0004
815,x21x24,500000,0,0.0
816,x21x24,500000,76,0.000152
817,x21x24,500000,0,0.0
818,x21x24,500000,0,0.0
819,x21x24,500000,1408,0.002816
820,x21x24,500000,0,0.0
821,x21x24,500000,0,0.0
822,x21x24,500000,0,0.0
823,x21x24,500000,12,2.4e-05
