query_id,group,row_count,hit_count,selectivity
76,x1x4,500000,2,4e-06
77,x1x4,500000,13,2.6e-05
78,x1x4,500000,67,0.000134
79,x1x4,500000,6957,0.013914
80,x1x4,500000,2,4e-06
81,x1x4,500000,2,4e-06
82,x1x4,500000,0,0.0
83,x1x4,500000,72,0.000144
84,x1x4,500000,5,1e-05
85,x1x4,500000,611,0.001222
86,x1x4,500000,69,0.000138
87,x1x4,500000,522,0.001044
88,x1x4,500000,57,0.000114
89,x1x4,500000,0,0.0
90,x1x4,500000,0,0.0
91,x1x4,500000,72,0.000144
92,x1x4,500000,876,0.001752
93,x1x4,500000,420,0.00084
94,x1x4,500000,1,2e-06
95,x1x4,500000,0,0.0
96,x1x4,500000,47,9.4e-05
97,x1x4,500000,7,1.4e-05
98,x1x4,500000,0,0.0
99,x1x4,500000,0,0.0
100,x1x4,500000,3,6e-06
101,x1x4,500000,0,0.0
102,x1x4,500000,12,2.4e-05
103,x1x4,500000,101,0.000202
104,x1x4,500000,2827,0.005654
105,x1x4,500000,10,2e-05
106,x1x4,500000,110,0.00022
107,x1x4,500000,2,4e-06
108,x1x4,500000,21,4.2e-05
109,x1x4,500000,2,4e-06
110,x1x4,500000,190,0.00038
111,x1x4,500000,1,2e-06
112,x1x4,500000,62,0.000124
113,x1x4,500000,27,5.4e-05
114,x1x4,500000,1823,0.003646
115,x1x4,500000,24,4.8e-05
116,x1x4,500000,987,0.001974
117,x1x4,500000,148,0.000296
118,x1x4,500000,1,2e-06
119,x1x4,500000,4,8e-06
120,x1x4,500000,16,3.2e-05
121,x1x4,500000,1346,0.002692
122,x1x4,500000,3,6e-06
123,x1x4,500000,97,0.000194
124,x1x4,500000,335,0.00067
125,x1x4,500000,9,1.8e-05
126,x1x4,500000,55,0.00011
127,x1x4,500000,1407,0.002814
128,x1x4,500000,257,0.000514
129,x1x4,500000,0,0.0
130,x1x4,500000,0,0.0
131,x1x4,500000,5,1e-05
132,x1x4,500000,67,0.000134
133,x1x4,500000,0,0.0
134,x1x4,500000,0,0.0
135,x1x4,500000,3138,0.006276
136,x1x4,500000,187,0.000374
137,x1x4,500000,3132,0.006264
138,x1x4,500000,0,0.0
139,x1x4,500000,894,0.001788
140,x1x4,500000,149,0.000298
141,x1x4,500000,3,6e-06
142,x1x4,500000,1,2e-06
143,x1x4,500000,0,0.0
144,x1x4,500000,1916,0.003832
145,x1x4,500000,59,0.000118
146,x1x4,500000,0,0.0
147,x1x4,500000,783,0.001566
148,x1x4,500000,644,0.001288
149,x1x4,500000,3,6e-06
150,x1x4,500000,658,0.001316
151,x1x4,500000,0,0.0
152,x1x4,500000,1200,0.0024
153,x1x4,500000,4,8e-06
154,x1x4,500000,2104,0.004208
155,x1x4,500000,81,0.000162
156,x1x4,500000,151,0.000302
157,x1x4,500000,19,3.8e-05
158,x1x4,500000,19,3.8e-05
159,x1x4,500000,70,0.00014
160,x1x4,500000,72,0.000144
161,x1x4,500000,173,0.000346
162,x1x4,500000,0,0.0
163,x1x4,500000,8,1.6e-05
164,x1x4,500000,1,2e-06
165,x1x4,500000,1875,0.00375
166,x1x4,500000,1904,0.003808
167,x1x4,500000,2,4e-06
168,x1x4,500000,4549,0.009098
169,x1x4,500000,5599,0.011198
170,x1x4,500000,1898,0.003796
171,x1x4,500000,2,4e-06
172,x1x4,500000,0,0.0
173,x1x4,500000,8075,0.01615
174,x1x4,500000,102,0.000204
175,x1x4,500000,0,0.0
176,x1x4,500000,140,0.00028
177,x1x4,500000,1,2e-06
178,x1x4,500000,59,0.000118
179,x1x4,500000,30,6e-05
180,x1x4,500000,1,2e-06
181,x1x4,500000,2457,0.004914
182,x1x4,500000,5,1e-05
183,x1x4,500000,2,4e-06
184,x1x4,500000,11,2.2e-05
185,x1x4,500000,2295,0.00459
186,x1x4,500000,681,0.001362
187,x1x4,500000,503,0.001006
188,x1x4,500000,1,2e-06
189,x1x4,500000,44,8.8e-05
190,x1x4,500000,0,0.0
191,x1x4,500000,0,0.0
192,x1x4,500000,204,0.000408
193,x1x4,500000,434,0.000868
194,x1x4,500000,24,4.8e-05
195,x1x4,500000,2,4e-06
196,x1x4,500000,482,0.000964
197,x1x4,500000,476,0.000952
198,x1x4,500000,1714,0.003428
199,x1x4,500000,976,0.001952
200,x1x4,500000,832,0.001664
201,x1x4,500000,88,0.000176
202,x1x4,500000,77,0.000154
203,x1x4,500000,53,0.000106
204,x1x4,500000,30,6e-05
205,x1x4,500000,2964,0.005928
206,x1x4,500000,1,2e-06
207,x1x4,500000,11,2.2e-05
208,x1x4,500000,12107,0.024214
209,x1x4,500000,0,0.0
210,x1x4,500000,298,0.000596
211,x1x4,500000,1,2e-06
212,x1x4,500000,31,6.2e-05
213,x1x4,500000,181,0.000362
214,x1x4,500000,78,0.000156
215,x1x4,500000,131,0.000262
216,x1x4,500000,13762,0.027524
217,x1x4,500000,0,0.0
218,x1x4,500000,33,6.6e-05
219,x1x4,500000,2557,0.005114
220,x1x4,500000,1,2e-06
221,x1x4,500000,1,2e-06
222,x1x4,500000,4,8e-06
223,x1x4,500000,1665,0.00333
224,x1x4,500000,210,0.00042
225,x1x4,500000,127,0.000254
226,x1x4,500000,1759,0.003518
227,x1x4,500000,1877,0.003754
228,x1x4,500000,198,0.000396
229,x1x4,500000,166,0.000332
230,x1x4,500000,1,2e-06
231,x1x4,500000,0,0.0
232,x1x4,500000,3,6e-06
233,x1x4,500000,2,4e-06
234,x1x4,500000,1125,0.00225
235,x1x4,500000,0,0.0
236,x1x4,500000,14,2.8e-05
237,x1x4,500000,7,1.4e-05
238,x1x4,500000,9,1.8e-05
239,x1x4,500000,22,4.4e-05
240,x1x4,500000,0,0.0
241,x1x4,500000,3,6e-06
242,x1x4,500000,6932,0.013864
243,x1x4,500000,103,0.000206
244,x1x4,500000,0,0.0
245,x1x4,500000,35,7e-05
246,x1x4,500000,172,0.000344
247,x1x4,500000,140,0.00028
248,x1x4,500000,6727,0.013454
249,x1x4,500000,1,2e-06
250,x1x4,500000,91,0.000182
251,x1x4,500000,23,4.6e-05
252,x1x4,500000,0,0.0
253,x1x4,500000,0,0.0
254,x1x4,500000,3,6e-06
255,x1x4,500000,35,7e-05
256,x1x4,500000,238,0.000476
257,x1x4,500000,14,2.8e-05
258,x1x4,500000,253,0.000506
259,x1x4,500000,2,4e-06
260,x1x4,500000,0,0.0
261,x1x4,500000,334,0.000668
262,x1x4,500000,0,0.0
263,x1x4,500000,28,5.6e-05
264,x1x4,500000,152,0.000304
265,x1x4,500000,4,8e-06
266,x1x4,500000,402,0.000804
267,x1x4,500000,4,8e-06
268,x1x4,500000,3,6e-06
269,x1x4,500000,0,0.0
270,x1x4,500000,15,3e-05
271,x1x4,500000,425,0.00085
272,x1x4,500000,0,0.0
273,x1x4,500000,109,0.000218
274,x1x4,500000,0,0.0
275,x1x4,500000,3929,0.007858
276,x1x4,500000,1776,0.003552
277,x1x4,500000,15,3e-05
278,x1x4,500000,2200,0.0044
279,x1x4,500000,8008,0.016016
280,x1x4,500000,112,0.000224
281,x1x4,500000,652,0.001304
282,x1x4,500000,184,0.000368
283,x1x4,500000,1524,0.003048
284,x1x4,500000,0,0.0
285,x1x4,500000,0,0.0
286,x1x4,500000,7917,0.015834
287,x1x4,500000,0,0.0
288,x1x4,500000,33,6.6e-05
289,x1x4,500000,4,8e-06
290,x1x4,500000,9,1.8e-05
291,x1x4,500000,2,4e-06
292,x1x4,500000,18,3.6e-05
293,x1x4,500000,0,0.0
294,x1x4,500000,0,0.0
295,x1x4,500000,724,0.001448
296,x1x4,500000,5,1e-05
297,x1x4,500000,2,4e-06
298,x1x4,500000,295,0.00059
299,x1x4,500000,0,0.0
300,x1x4,500000,30,6e-05
301,x1x4,500000,1540,0.00308
302,x1x4,500000,24,4.8e-05
303,x1x4,500000,6,1.2e-05
304,x1x4,500000,223,0.000446
305,x1x4,500000,4,8e-06
306,x1x4,500000,5265,0.01053
307,x1x4,500000,0,0.0
308,x1x4,500000,97,0.000194
309,x1x4,500000,5202,0.010404
310,x1x4,500000,4,8e-06
311,x1x4,500000,20,4e-05
312,x1x4,500000,2406,0.004812
313,x1x4,500000,3079,0.006158
314,x1x4,500000,3836,0.007672
315,x1x4,500000,11,2.2e-05
316,x1x4,500000,1,2e-06
317,x1x4,500000,0,0.0
318,x1x4,500000,6,1.2e-05
319,x1x4,500000,707,0.001414
320,x1x4,500000,31,6.2e-05
321,x1x4,500000,2560,0.00512
322,x1x4,500000,1592,0.003184
323,x1x4,500000,8,1.6e-05
324,x1x4,500000,0,0.0
325,x1x4,500000,2875,0.00575
326,x1x4,500000,6,1.2e-05
327,x1x4,500000,2,4e-06
328,x1x4,500000,4979,0.009958
329,x1x4,500000,48,9.6e-05
330,x1x4,500000,68,0.000136
331,x1x4,500000,3,6e-06
332,x1x4,500000,15,3e-05
333,x1x4,500000,750,0.0015
334,x1x4,500000,126,0.000252
335,x1x4,500000,817,0.001634
336,x1x4,500000,0,0.0
337,x1x4,500000,1,2e-06
338,x1x4,500000,1,2e-06
339,x1x4,500000,494,0.000988
340,x1x4,500000,5,1e-05
341,x1x4,500000,2,4e-06
342,x1x4,500000,27,5.4e-05
343,x1x4,500000,2,4e-06
344,x1x4,500000,0,0.0
345,x1x4,500000,56,0.000112
346,x1x4,500000,0,0.0
347,x1x4,500000,96,0.000192
348,x1x4,500000,2548,0.005096
349,x1x4,500000,0,0.0
350,x1x4,500000,31,6.2e-05
351,x1x4,500000,1,2e-06
352,x1x4,500000,22,4.4e-05
353,x1x4,500000,83,0.000166
354,x1x4,500000,40,8e-05
355,x1x4,500000,0,0.0
356,x1x4,500000,0,0.0
357,x1x4,500000,0,0.0
358,x1x4,500000,862,0.001724
359,x1x4,500000,45,9e-05
360,x1x4,500000,0,0.0
361,x1x4,500000,794,0.001588
362,x1x4,500000,82,0.000164
363,x1x4,500000,3,6e-06
364,x1x4,500000,120,0.00024
365,x1x4,500000,19,3.8e-05
366,x1x4,500000,23,4.6e-05
367,x1x4,500000,0,0.0
368,x1x4,500000,4,8e-06
369,x1x4,500000,1115,0.00223
370,x1x4,500000,30,6e-05
371,x1x4,500000,500,0.001
372,x1x4,500000,21,4.2e-05
373,x1x4,500000,70,0.00014
374,x1x4,500000,26,5.2e-05
375,x1x4,500000,32,6.4e-05
376,x1x4,500000,0,0.0
377,x1x4,500000,74,0.000148
378,x1x4,500000,25,5e-05
379,x1x4,500000,676,0.001352
380,x1x4,500000,0,0.0
381,x1x4,500000,23,4.6e-05
382,x1x4,500000,0,0.0
383,x1x4,500000,4761,0.009522
384,x1x4,500000,902,0.001804
385,x1x4,500000,0,0.0
386,x1x4,500000,2,4e-06
387,x1x4,500000,73,0.000146
388,x1x4,500000,115,0.00023
389,x1x4,500000,1,2e-06
390,x1x4,500000,44,8.8e-05
391,x1x4,500000,9,1.8e-05
392,x1x4,500000,451,0.000902
393,x1x4,500000,7,1.4e-05
394,x1x4,500000,1,2e-06
395,x1x4,500000,416,0.000832
396,x1x4,500000,7,1.4e-05
397,x1x4,500000,1451,0.002902
398,x1x4,500000,0,0.0
399,x1x4,500000,4,8e-06
400,x1x4,500000,1,2e-06
401,x1x4,500000,45,9e-05
402,x1x4,500000,281,0.000562
403,x1x4,500000,138,0.000276
404,x1x4,500000,6,1.2e-05
405,x1x4,500000,53,0.000106
406,x1x4,500000,24229,0.048458
407,x1x4,500000,119,0.000238
408,x1x4,500000,0,0.0
409,x1x4,500000,5,1e-05
410,x1x4,500000,4,8e-06
411,x1x4,500000,2,4e-06
412,x1x4,500000,0,0.0
413,x1x4,500000,4323,0.008646
414,x1x4,500000,331,0.000662
415,x1x4,500000,17,3.4e-05
416,x1x4,500000,505,0.00101
417,x1x4,500000,23,4.6e-05
418,x1x4,500000,0,0.0
419,x1x4,500000,924,0.001848
420,x1x4,500000,1,2e-06
421,x1x4,500000,1,2e-06
422,x1x4,500000,1585,0.00317
423,x1x4,500000,1093,0.002186
424,x1x4,500000,983,0.001966
425,x1x4,500000,466,0.000932
426,x1x4,500000,2,4e-06
427,x1x4,500000,57,0.000114
428,x1x4,500000,1,2e-06
429,x1x4,500000,58,0.000116
430,x1x4,500000,74,0.000148
431,x1x4,500000,21,4.2e-05
432,x1x4,500000,0,0.0
433,x1x4,500000,2412,0.004824
434,x1x4,500000,9,1.8e-05
435,x1x4,500000,4,8e-06
436,x1x4,500000,1997,0.003994
437,x1x4,500000,0,0.0
438,x1x4,500000,0,0.0
439,x1x4,500000,102,0.000204
440,x1x4,500000,70,0.00014
441,x1x4,500000,2635,0.00527
442,x1x4,500000,15517,0.031034
443,x1x4,500000,2,4e-06
444,x1x4,500000,0,0.0
445,x1x4,500000,21,4.2e-05
446,x1x4,500000,1,2e-06
447,x1x4,500000,408,0.000816
448,x1x4,500000,11,2.2e-05
449,x1x4,500000,0,0.0
450,x1x4,500000,0,0.0
451,x1x4,500000,5,1e-05
452,x1x4,500000,202,0.000404
453,x1x4,500000,33,6.6e-05
454,x1x4,500000,654,0.001308
455,x1x4,500000,7,1.4e-05
456,x1x4,500000,544,0.001088
457,x1x4,500000,1,2e-06
458,x1x4,500000,5,1e-05
459,x1x4,500000,52,0.000104
460,x1x4,500000,1,2e-06
461,x1x4,500000,46287,0.092574
462,x1x4,500000,31,6.2e-05
463,x1x4,500000,23,4.6e-05
464,x1x4,500000,1,2e-06
465,x1x4,500000,11,2.2e-05
466,x1x4,500000,4,8e-06
467,x1x4,500000,1447,0.002894
468,x1x4,500000,1,2e-06
469,x1x4,500000,392,0.000784
470,x1x4,500000,419,0.000838
471,x1x4,500000,0,0.0
472,x1x4,500000,838,0.001676
473,x1x4,500000,0,0.0
474,x1x4,500000,1903,0.003806
475,x1x4,500000,353,0.000706
476,x1x4,500000,0,0.0
477,x1x4,500000,258,0.000516
478,x1x4,500000,7,1.4e-05
479,x1x4,500000,2059,0.004118
480,x1x4,500000,4,8e-06
481,x1x4,500000,156,0.000312
482,x1x4,500000,371,0.000742
483,x1x4,500000,0,0.0
484,x1x4,500000,2532,0.005064
485,x1x4,500000,1671,0.003342
486,x1x4,500000,1,2e-06
487,x1x4,500000,35788,0.071576
488,x1x4,500000,94,0.000188
489,x1x4,500000,3,6e-06
490,x1x4,500000,548,0.001096
491,x1x4,500000,543,0.001086
492,x1x4,500000,0,0.0
493,x1x4,500000,3,6e-06
494,x1x4,500000,0,0.0
495,x1x4,500000,4918,0.009836
496,x1x4,500000,0,0.0
497,x1x4,500000,1419,0.002838
498,x1x4,500000,6,1.2e-05
499,x1x4,500000,597,0.001194
500,x1x4,500000,0,0.0
501,x1x4,500000,0,0.0
502,x1x4,500000,76,0.000152
503,x1x4,500000,1616,0.003232
504,x1x4,500000,442,0.000884
505,x1x4,500000,111,0.000222
506,x1x4,500000,170,0.00034
507,x1x4,500000,3,6e-06
508,x1x4,500000,491,0.000982
509,x1x4,500000,481,0.000962
510,x1x4,500000,3632,0.007264
511,x1x4,500000,118,0.000236
512,x1x4,500000,52,0.000104
513,x1x4,500000,0,0.0
514,x1x4,500000,12,2.4e-05
515,x1x4,500000,152,0.000304
516,x1x4,500000,494,0.000988
517,x1x4,500000,2,4e-06
518,x1x4,500000,8,1.6e-05
519,x1x4,500000,11,2.2e-05
520,x1x4,500000,2,4e-06
521,x1x4,500000,58,0.000116
522,x1x4,500000,390,0.00078
523,x1x4,500000,0,0.0
524,x1x4,500000,32361,0.064722
525,x1x4,500000,1,2e-06
526,x1x4,500000,2,4e-06
527,x1x4,500000,10568,0.021136
528,x1x4,500000,2328,0.004656
529,x1x4,500000,87,0.000174
530,x1x4,500000,288,0.000576
531,x1x4,500000,2072,0.004144
532,x1x4,500000,128,0.000256
533,x1x4,500000,62,0.000124
534,x1x4,500000,106,0.000212
535,x1x4,500000,0,0.0
536,x1x4,500000,203,0.000406
537,x1x4,500000,449,0.000898
538,x1x4,500000,349,0.000698
539,x1x4,500000,0,0.0
540,x1x4,500000,78,0.000156
541,x1x4,500000,113,0.000226
542,x1x4,500000,39,7.8e-05
543,x1x4,500000,51,0.000102
544,x1x4,500000,465,0.00093
545,x1x4,500000,6077,0.012154
546,x1x4,500000,118,0.000236
547,x1x4,500000,4,8e-06
548,x1x4,500000,227,0.000454
549,x1x4,500000,4292,0.008584
550,x1x4,500000,1,2e-06
551,x1x4,500000,1471,0.002942
552,x1x4,500000,4,8e-06
553,x1x4,500000,0,0.0
554,x1x4,500000,6,1.2e-05
555,x1x4,500000,0,0.0
556,x1x4,500000,0,0.0
557,x1x4,500000,257,0.000514
558,x1x4,500000,3766,0.007532
559,x1x4,500000,20,4e-05
560,x1x4,500000,2363,0.004726
561,x1x4,500000,135,0.00027
562,x1x4,500000,75,0.00015
563,x1x4,500000,4,8e-06
564,x1x4,500000,4743,0.009486
565,x1x4,500000,36,7.2e-05
566,x1x4,500000,66,0.000132
567,x1x4,500000,0,0.0
568,x1x4,500000,3390,0.00678
569,x1x4,500000,3572,0.007144
570,x1x4,500000,830,0.00166
571,x1x4,500000,20,4e-05
572,x1x4,500000,30,6e-05
573,x1x4,500000,129,0.000258
574,x1x4,500000,1495,0.00299
575,x1x4,500000,86,0.000172
576,x1x4,500000,157,0.000314
577,x1x4,500000,3173,0.006346
578,x1x4,500000,1,2e-06
579,x1x4,500000,198,0.000396
580,x1x4,500000,3,6e-06
581,x1x4,500000,384,0.000768
582,x1x4,500000,796,0.001592
583,x1x4,500000,914,0.001828
584,x1x4,500000,868,0.001736
585,x1x4,500000,58,0.000116
586,x1x4,500000,209,0.000418
587,x1x4,500000,0,0.0
588,x1x4,500000,86,0.000172
589,x1x4,500000,49,9.8e-05
590,x1x4,500000,10,2e-05
591,x1x4,500000,7,1.4e-05
592,x1x4,500000,0,0.0
593,x1x4,500000,23,4.6e-05
594,x1x4,500000,586,0.001172
595,x1x4,500000,359,0.000718
596,x1x4,500000,293,0.000586
597,x1x4,500000,1271,0.002542
598,x1x4,500000,184,0.000368
599,x1x4,500000,4092,0.008184
600,x1x4,500000,1,2e-06
601,x1x4,500000,77,0.000154
602,x1x4,500000,20,4e-05
603,x1x4,500000,87,0.000174
604,x1x4,500000,4,8e-06
605,x1x4,500000,3,6e-06
606,x1x4,500000,0,0.0
607,x1x4,500000,2,4e-06
608,x1x4,500000,332,0.000664
609,x1x4,500000,1,2e-06
610,x1x4,500000,0,0.0
611,x1x4,500000,300,0.0006
612,x1x4,500000,2,4e-06
613,x1x4,500000,358,0.000716
614,x1x4,500000,0,0.0
615,x1x4,500000,0,0.0
616,x1x4,500000,0,0.0
617,x1x4,500000,0,0.0
618,x1x4,500000,5,1e-05
619,x1x4,500000,0,0.0
620,x1x4,500000,573,0.001146
621,x1x4,500000,5644,0.011288
622,x1x4,500000,695,0.00139
623,x1x4,500000,249,0.000498
624,x1x4,500000,16,3.2e-05
625,x1x4,500000,4925,0.00985
626,x1x4,500000,318,0.000636
627,x1x4,500000,956,0.001912
628,x1x4,500000,259,0.000518
629,x1x4,500000,6,1.2e-05
630,x1x4,500000,459,0.000918
631,x1x4,500000,5,1e-05
632,x1x4,500000,229,0.000458
633,x1x4,500000,2780,0.00556
634,x1x4,500000,1,2e-06
635,x1x4,500000,883,0.001766
636,x1x4,500000,117,0.000234
637,x1x4,500000,132,0.000264
638,x1x4,500000,8,1.6e-05
639,x1x4,500000,0,0.0
640,x1x4,500000,4,8e-06
641,x1x4,500000,197,0.000394
642,x1x4,500000,2014,0.004028
643,x1x4,500000,3,6e-06
644,x1x4,500000,0,0.0
645,x1x4,500000,1138,0.002276
646,x1x4,500000,126,0.000252
647,x1x4,500000,2456,0.004912
648,x1x4,500000,36,7.2e-05
649,x1x4,500000,125,0.00025
650,x1x4,500000,0,0.0
651,x1x4,500000,614,0.001228
652,x1x4,500000,2612,0.005224
653,x1x4,500000,4261,0.008522
654,x1x4,500000,0,0.0
655,x1x4,500000,0,0.0
656,x1x4,500000,307,0.000614
657,x1x4,500000,6,1.2e-05
658,x1x4,500000,339,0.000678
659,x1x4,500000,0,0.0
660,x1x4,500000,90,0.00018
661,x1x4,500000,4,8e-06
662,x1x4,500000,1308,0.002616
663,x1x4,500000,2119,0.004238
664,x1x4,500000,290,0.00058
665,x1x4,500000,130,0.00026
666,x1x4,500000,7779,0.015558
667,x1x4,500000,7157,0.014314
668,x1x4,500000,440,0.00088
669,x1x4,500000,3,6e-06
670,x1x4,500000,6,1.2e-05
671,x1x4,500000,0,0.0
672,x1x4,500000,620,0.00124
673,x1x4,500000,26,5.2e-05
674,x1x4,500000,172,0.000344
675,x1x4,500000,231,0.000462
676,x1x4,500000,5,1e-05
677,x1x4,500000,68,0.000136
678,x1x4,500000,1073,0.002146
679,x1x4,500000,168,0.000336
680,x1x4,500000,82,0.000164
681,x1x4,500000,21,4.2e-05
682,x1x4,500000,807,0.001614
683,x1x4,500000,4,8e-06
684,x1x4,500000,0,0.0
685,x1x4,500000,1791,0.003582
686,x1x4,500000,0,0.0
687,x1x4,500000,628,0.001256
688,x1x4,500000,5083,0.010166
689,x1x4,500000,0,0.0
690,x1x4,500000,3,6e-06
691,x1x4,500000,171,0.000342
692,x1x4,500000,262,0.000524
693,x1x4,500000,1,2e-06
694,x1x4,500000,0,0.0
695,x1x4,500000,3,6e-06
696,x1x4,500000,361,0.000722
697,x1x4,500000,917,0.001834
698,x1x4,500000,0,0.0
699,x1x4,500000,151,0.000302
700,x1x4,500000,15,3e-05
701,x1x4,500000,2849,0.005698
702,x1x4,500000,3,6e-06
703,x1x4,500000,83,0.000166
704,x1x4,500000,0,0.0
705,x1x4,500000,5161,0.010322
706,x1x4,500000,14,2.8e-05
707,x1x4,500000,390,0.00078
708,x1x4,500000,0,0.0
709,x1x4,500000,0,0.0
710,x1x4,500000,86,0.000172
711,x1x4,500000,1,2e-06
712,x1x4,500000,4,8e-06
713,x1x4,500000,1616,0.003232
714,x1x4,500000,10,2e-05
715,x1x4,500000,24,4.8e-05
716,x1x4,500000,263,0.000526
717,x1x4,500000,30,6e-05
718,x1x4,500000,95,0.00019
719,x1x4,500000,0,0.0
720,x1x4,500000,0,0.0
721,x1x4,500000,0,0.0
722,x1x4,500000,9,1.8e-05
723,x1x4,500000,1301,0.002602
724,x1x4,500000,5560,0.01112
725,x1x4,500000,166,0.000332
726,x1x4,500000,0,0.0
727,x1x4,500000,442,0.000884
728,x1x4,500000,1086,0.002172
729,x1x4,500000,0,0.0
730,x1x4,500000,379,0.000758
731,x1x4,500000,0,0.0
732,x1x4,500000,0,0.0
733,x1x4,500000,9,1.8e-05
734,x1x4,500000,249,0.000498
735,x1x4,500000,884,0.001768
736,x1x4,500000,28,5.6e-05
737,x1x4,500000,293,0.000586
738,x1x4,500000,28,5.6e-05
739,x1x4,500000,42,8.4e-05
740,x1x4,500000,3195,0.00639
741,x1x4,500000,0,0.0
742,x1x4,500000,79,0.000158
743,x1x4,500000,0,0.0
744,x1x4,500000,0,0.0
745,x1x4,500000,1,2e-06
746,x1x4,500000,56,0.000112
747,x1x4,500000,2,4e-06
748,x1x4,500000,0,0.0
749,x1x4,500000,2834,0.005668
750,x1x4,500000,2326,0.004652
751,x1x4,500000,24,4.8e-05
752,x1x4,500000,0,0.0
753,x1x4,500000,0,0.0
754,x1x4,500000,155,0.00031
755,x1x4,500000,147,0.000294
756,x1x4,500000,14,2.8e-05
757,x1x4,500000,181,0.000362
758,x1x4,500000,0,0.0
759,x1x4,500000,542,0.001084
760,x1x4,500000,0,0.0
761,x1x4,500000,10,2e-05
762,x1x4,500000,0,0.0
763,x1x4,500000,2745,0.00549
764,x1x4,500000,1,2e-06
765,x1x4,500000,0,0.0
766,x1x4,500000,173,0.000346
767,x1x4,500000,0,0.0
768,x1x4,500000,0,0.0
769,x1x4,500000,16,3.2e-05
770,x1x4,500000,4750,0.0095
771,x1x4,500000,17,3.4e-05
772,x1x4,500000,3,6e-06
773,x1x4,500000,11,2.2e-05
774,x1x4,500000,0,0.0
775,x1x4,500000,640,0.00128
776,x1x4,500000,1166,0.002332
777,x1x4,500000,0,0.0
778,x1x4,500000,245,0.00049
779,x1x4,500000,22,4.4e-05
780,x1x4,500000,0,0.0
781,x1x4,500000,1,2e-06
782,x1x4,500000,209,0.000418
783,x1x4,500000,1,2e-06
784,x1x4,500000,0,0.0
785,x1x4,500000,0,0.0
786,x1x4,500000,1,2e-06
787,x1x4,500000,316,0.000632
788,x1x4,500000,1391,0.002782
789,x1x4,500000,4165,0.00833
790,x1x4,500000,1014,0.002028
791,x1x4,500000,0,0.0
792,x1x4,500000,10,2e-05
793,x1x4,500000,442,0.000884
794,x1x4,500000,12,2.4e-05
795,x1x4,500000,637,0.001274
796,x1x4,500000,260,0.00052
797,x1x4,500000,0,0.0
798,x1x4,500000,11,2.2e-05
799,x1x4,500000,175,0.00035
800,x1x4,500000,205,0.00041
801,x1x4,500000,1,2e-06
802,x1x4,500000,0,0.0
803,x1x4,500000,318,0.000636
804,x1x4,500000,1154,0.002308
805,x1x4,500000,82,0.000164
806,x1x4,500000,6660,0.01332
807,x1x4,500000,1135,0.00227
808,x1x4,500000,99,0.000198
809,x1x4,500000,514,0.001028
